VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnOver,SalestoPurchaseRatio
10754,PERFECTA WINES,44708,Trentadue Old Patch Red Son,7.53,11.99,750.0,1243.0,9359.790072441101,1216.0,16351.839859008789,9360.02984046936,135.0899996161461,28720.519941329956,6992.049786567688,42.76001873095356,0.9782783588093322,1.7470306206070827
4425,MARTIGNETTI COMPANIES,41157,Phillips Sixth Sense Syrah,10.73,15.99,750.0,872.0,9356.559642791748,813.0,12999.869905471802,8810.489873886108,90.07999975979328,144929.24016594887,3643.3102626800537,28.025744020303932,0.9323394495412844,1.3893856718464723
8352,LUXCO INC,4845,Arrow Cherry Brandy,6.39,7.99,750.0,1464.0,9354.960043430328,1421.0,11353.789710998535,6320.089818954468,1119.290014564991,10261.599949359894,1998.8296675682068,17.604955864489188,0.9706284153005464,1.213665227674801
9165,ULTRA BEVERAGE COMPANY LLP,2252,Buck Bourbon 8 Yr,22.05,29.99,750.0,424.0,9349.200183868408,307.0,8606.92993736267,7935.16993522644,242.33000606298447,68054.7001876831,-742.2702465057373,-8.624100020653627,0.7240566037735849,0.9206060163535178
4425,MARTIGNETTI COMPANIES,33278,Villa Cornaro Pnt Grigio LTD,5.36,8.99,750.0,1744.0,9347.839992523193,1720.0,14627.799745559692,7653.099796295166,191.22000029683113,144929.24016594887,5279.959753036499,36.09537896934394,0.9862385321100917,1.564832063584704
9552,M S WALKER INC,10603,Parducci Petite Sirah,7.58,10.99,750.0,1231.0,9330.979913711548,1256.0,14619.439853668213,9355.93981552124,139.13999968767166,55551.819732666016,5288.459939956665,36.17416257319681,1.0203086921202276,1.5667636184904288
3664,WILLIAM GRANT & SONS INC,4752,Flor de Cana 4Yr Gold Rum,14.81,19.99,1750.0,630.0,9330.299777030945,505.0,10094.949939727783,6216.889928817749,928.140011548996,30234.420093536377,764.6501626968384,7.574581025782261,0.8015873015873016,1.0819534399719108
9552,M S WALKER INC,28983,Edmeades Mendocino Znfdl,10.06,14.99,750.0,927.0,9325.620109558105,723.0,10893.76990890503,7111.279891967773,80.08999970555305,55551.819732666016,1568.1497993469238,14.394923084111147,0.7799352750809061,1.1681550160658678
9552,M S WALKER INC,21672,Peachy Canyon Westside Znfdl,11.33,18.99,750.0,823.0,9324.590414047241,800.0,14391.999891281128,9336.809881210327,88.66999973356724,55551.819732666016,5067.409477233887,35.2099049160207,0.9720534629404617,1.5434457978550964
9165,ULTRA BEVERAGE COMPANY LLP,12401,Altos del Cuco Red,7.43,10.99,750.0,1254.0,9317.22015619278,1246.0,8145.5398960113525,2805.149911880493,139.4699998497963,68054.7001876831,-1171.680260181427,-14.384316756648222,0.9936204146730463,0.8742457255984599
9552,M S WALKER INC,25544,Tilia Bonarda Mendoza,7.94,11.99,750.0,1171.0,9297.739874362946,807.0,8553.929866790771,4977.349893569946,89.6099997907877,55551.819732666016,-743.8100075721741,-8.69553549252133,0.6891545687446626,0.9200009875923596
12546,JIM BEAM BRANDS COMPANY,1168,Old Grand Dad Bonded,14.28,24.99,750.0,651.0,9296.280011177063,968.0,18904.31986427307,12739.599853515625,763.0200164914131,123880.96989059448,9608.039853096008,50.824573018646745,1.4869431643625193,2.033535977998093
4425,MARTIGNETTI COMPANIES,21218,Heitz Znfdl Ink Grade Vyd,17.44,25.99,750.0,533.0,9295.519939422607,518.0,15260.819927215576,10472.449918746948,57.33999979496002,144929.24016594887,5965.299987792969,39.088987460986125,0.9718574108818011,1.6417392493015839
9819,TREASURY WINE ESTATES,27342,19 Crimes The Banished Red,8.72,12.99,750.0,1065.0,9286.79997253418,3.0,38.96999931335449,25.979999542236328,0.32999999821186066,14836.570001602173,-9247.829973220825,-23730.639302453666,0.0028169014084507044,0.004196278527437732
4425,MARTIGNETTI COMPANIES,26380,Orin Swift Abstract Red,20.77,31.99,750.0,447.0,9284.19010925293,419.0,13403.809976577759,6621.92995262146,46.67000000178814,144929.24016594887,4119.619867324829,30.734693154585024,0.9373601789709173,1.4437242041413048
9165,ULTRA BEVERAGE COMPANY LLP,12946,Middle Sister Smarty Pants C,6.57,9.99,750.0,1413.0,9283.409596920013,1486.0,14912.139680862427,10664.389757156372,164.37999933958054,68054.7001876831,5628.730083942413,37.745958691401434,1.0516631280962492,1.6063214194286843
2450,DJINN SPIRITS LLC,8918,Beat 3 Reserve,24.61,33.99,750.0,377.0,9277.970153808594,342.0,11236.580406188965,9000.26036453247,269.6800060272217,251.27999836206436,1958.610252380371,17.430661122681006,0.9071618037135278,1.2111033146163295
9552,M S WALKER INC,29646,Hartley & Gibson Amontillad,7.14,10.99,750.0,1299.0,9274.860046386719,1289.0,16722.109813690186,12094.699787139893,142.57999947667122,55551.819732666016,7447.249767303467,44.53534781362634,0.9923017705927637,1.802950096287949
1392,CONSTELLATION BRANDS INC,6357,Taylor Golden Sherry,9.2,13.99,3000.0,1007.0,9264.39987373352,981.0,13724.189910888672,6281.509897232056,441.4499933719635,79528.99032592773,4459.790037155151,32.495834479941045,0.974180734856008,1.481390062814492
10754,PERFECTA WINES,26437,Ch le Borderon Haut-Medoc,13.1,18.99,750.0,707.0,9261.699981689453,547.0,10387.529922485352,7235.1899127960205,60.52999973297119,28720.519941329956,1125.8299407958984,10.838283491813316,0.7736916548797736,1.1215575912652844
1703,ALISA CARR BEVERAGES,90604,Ch Lynch Bages Pauilac,78.42,119.99,750.0,118.0,9253.559951782227,76.0,9119.23999786377,2639.7799530029297,8.530000075697899,172.00000047683716,-134.31995391845703,-1.4729292567135222,0.6440677966101694,0.9854845103270135
516,BANFI PRODUCTS CORP,25985,C Y Toro Casa Diablo Merlot,6.66,9.99,750.0,1385.0,9224.099849700928,1191.0,11893.089807510376,6427.5698528289795,132.3699998408556,8510.41000366211,2668.9899578094482,22.441518570926842,0.859927797833935,1.2893496385878764
7153,PINE STATE TRADING CO,29400,Ch D'Arcins Haut Medoc,12.49,20.99,750.0,738.0,9217.620260238647,727.0,15291.729904174805,9777.339893341064,80.59999963641167,15884.819953918457,6074.109643936157,39.72153367865764,0.9850948509485095,1.6589672249938072
9552,M S WALKER INC,658,Allens Triple Sec,2.2,2.99,1000.0,4189.0,9215.799889802933,4237.0,12668.630140066147,2631.200008392334,4448.849994897842,55551.819732666016,3452.830250263214,27.25496136589544,1.0114585820004773,1.3746641953547287
4425,MARTIGNETTI COMPANIES,27989,Hundred Acre Kayli Morgan,307.18,469.99,750.0,30.0,9215.399780273438,0.0,0.0,0.0,0.0,144929.24016594887,-9215.399780273438,,0.0,0.0
28776,TALL SHIP DISTILLERY LLC,4029,Tall Ship Cedar Island Spice,20.43,27.99,750.0,451.0,9213.9301071167,459.0,12847.40990447998,11503.889905929565,362.19000935554504,259.9000013396144,3633.4797973632812,28.2818079626794,1.017738359201774,1.3943463598184707
653,STATE WINE & SPIRITS,20475,Hayes Valley Cab Svgn CC,6.75,9.99,750.0,1365.0,9213.75,1337.0,13356.629724502563,8971.019794464111,147.97999952733517,8014.9800016880035,4142.8797245025635,31.017403416540812,0.9794871794871794,1.4496409957403407
3664,WILLIAM GRANT & SONS INC,1919,Tullamore Dew Crock,23.99,29.99,750.0,384.0,9212.16015625,333.0,9986.669942855835,7317.559944152832,262.4500054717064,30234.420093536377,774.509786605835,7.755435906439424,0.8671875,1.0840747200948702
1128,BROWN-FORMAN CORP,8283,Korbel X Dry,18.79,27.99,1500.0,490.0,9207.099834442139,449.0,12887.509937286377,9072.83992767334,99.9499990940094,68601.68014144897,3680.4101028442383,28.55796131878051,0.9163265306122449,1.3997360916057924
6785,PALM BAY INTERNATIONAL INC,27528,Bertani Due Uve White Venet,7.33,10.99,750.0,1255.0,9199.149913787842,1171.0,12869.290134429932,3824.519920349121,131.08000069856644,13605.41001367569,3670.14022064209,28.518591020208323,0.9330677290836653,1.39896514950161
4425,MARTIGNETTI COMPANIES,23895,Lindemans Bin 50 Shiraz,5.4,7.99,750.0,1703.0,9196.200409889221,1722.0,14310.779636383057,7702.659786224365,191.3900001347065,144929.24016594887,5114.579226493835,35.73934723647598,1.0111567821491485,1.5561622190175222
7255,PSP WINES,24841,Porta 6 Red,5.47,7.99,750.0,1681.0,9195.06993675232,1403.0,11927.969734191895,6915.869813919067,155.75999961793423,648.7100026011467,2732.899797439575,22.911692922942564,0.834622248661511,1.297213595572154
10754,PERFECTA WINES,13956,Gouleyant Malbec Cahors,7.79,11.99,750.0,1180.0,9192.200315475464,1108.0,14631.919862747192,9647.709833145142,122.81999962031841,28720.519941329956,5439.7195472717285,37.17707312709682,0.9389830508474576,1.5917755663041553
4425,MARTIGNETTI COMPANIES,2232,Sipsmith Gin,31.0,39.99,750.0,296.0,9176.0,274.0,10668.260414123535,9002.69038772583,216.15000593662262,144929.24016594887,1492.2604141235352,13.987851404039182,0.9256756756756757,1.1626264618704811
3252,E & J GALLO WINERY,23539,Vin Vault Chard,12.41,18.99,3000.0,739.0,9170.989902496338,613.0,11762.869884490967,9426.089887619019,275.8499937057495,61966.90998840332,2591.879981994629,22.034418534306447,0.8294993234100135,1.2826172539225151
2242,DELICATO VINEYARDS INC,16429,HandCraft Artisan Coll Pnt N,5.8,9.99,750.0,1581.0,9169.799841880798,2566.0,25351.339540481567,12835.069704055786,285.3200007081032,7982.649974822998,16181.539698600769,63.82913089370184,1.623023402909551,2.7646557152420685
1392,CONSTELLATION BRANDS INC,26175,Tom Gore Svgn Bl,7.58,14.99,750.0,1208.0,9156.639923095703,791.0,8963.089986801147,4564.019908905029,88.06999979913235,79528.99032592773,-193.54993629455566,-2.159410834651589,0.6548013245033113,0.9788623405615889
90047,CRUSH WINES,17611,True Myth Chard,5.22,7.99,750.0,1753.0,9150.659896850586,1442.0,18664.579902648926,10305.079818725586,160.35999968647957,1457.7299935817719,9513.92000579834,50.973126935731884,0.8225898459783229,2.039697695362143
4425,MARTIGNETTI COMPANIES,40363,Clos La Coutale Cahors,11.48,16.99,750.0,796.0,9138.07975769043,499.0,7054.009952545166,4257.039932250977,55.35999998450279,144929.24016594887,-2084.0698051452637,-29.544469304204878,0.6268844221105527,0.7719356954187939
17032,JEWELL TOWNE VINEYARDS,35318,Jewell Towne Marechal Foch,7.46,11.49,750.0,1224.0,9131.03966999054,1183.0,13592.66982460022,9938.849802017212,130.81999944150448,283.6100007891655,4461.63015460968,32.82379556174428,0.9665032679738562,1.4886223601977082
9744,FREDERICK WILDMAN & SONS,26774,El Coto Blanco Rioja,9.26,13.99,750.0,984.0,9111.840143203735,630.0,7569.699956893921,4098.589921951294,69.97999991476536,3999.929975271225,-1542.1401863098145,-20.37254045856002,0.6402439024390244,0.8307542535785097
2000,SOUTHERN WINE & SPIRITS NE,23289,Ch Mouton Rothschild 11 Paui,479.45,699.99,750.0,19.0,9109.549987792969,18.0,12599.81982421875,5599.919921875,2.019999995827675,19016.589984714985,3490.2698364257812,27.700950371662913,0.9473684210526315,1.3831440456556945
2000,SOUTHERN WINE & SPIRITS NE,25594,Virginia Dare Chard Sonoma C,16.12,24.99,750.0,565.0,9107.800109863281,364.0,8055.359977722168,4483.979953765869,40.51999995112419,19016.589984714985,-1052.4401321411133,-13.065091256650632,0.6442477876106195,0.8844462856621793
9552,M S WALKER INC,16494,Tenuta di Arceno Chianti Cls,11.68,17.99,750.0,779.0,9098.720237731934,740.0,13524.599857330322,10268.379871368408,81.68999961018562,55551.819732666016,4425.879619598389,32.72466221763718,0.9499358151476252,1.486428805805512
660,SAZERAC NORTH AMERICA INC.,1028,Amaretto di Amore VAP,5.71,7.99,750.0,1593.0,9096.029735565186,1015.0,9650.349927902222,2703.5999336242676,799.2200047969818,17932.330037117004,554.3201923370361,5.74404240756411,0.6371625863151287,1.0609408949236019
4425,MARTIGNETTI COMPANIES,22697,Girard Old Vine Znfdl,10.46,24.99,750.0,868.0,9079.279764175415,948.0,21633.519847869873,14101.859859466553,104.95999976992607,144929.24016594887,12554.240083694458,58.03142610161333,1.0921658986175116,2.3827352399945174
1392,CONSTELLATION BRANDS INC,33684,R Mondavi Pvt Sel Merlot,10.32,17.99,1500.0,878.0,9060.959732055664,882.0,16215.17985534668,12527.199844360352,195.829998254776,79528.99032592773,7154.220123291016,44.120510454480296,1.0045558086560364,1.7895653810248127
516,BANFI PRODUCTS CORP,31347,Florio Sweet Marsala Italy,7.09,10.99,750.0,1277.0,9053.930152893066,1161.0,12759.389909744263,8396.359825134277,128.5799999088049,8510.41000366211,3705.4597568511963,29.041041797941773,0.9091620986687549,1.4092653349735822
9552,M S WALKER INC,12339,Volver Tempranillo,9.58,15.99,750.0,943.0,9033.93994140625,568.0,8262.319957733154,4808.699924468994,63.109999775886536,55551.819732666016,-771.6199836730957,-9.339023272160922,0.6023329798515377,0.9145865493153829
9552,M S WALKER INC,6646,Brown Jug Cream Bourbon,13.56,18.99,750.0,666.0,9030.960062026978,641.0,12172.58984375,8868.329893112183,505.51001167297363,55551.819732666016,3141.6297817230225,25.809049857504956,0.9624624624624625,1.3478732892345324
9552,M S WALKER INC,37217,Castano Solanera Yecla Mona,8.66,12.99,750.0,1041.0,9015.059875488281,1079.0,15451.2098903656,8737.919860839844,119.80999989807606,55551.819732666016,6436.150014877319,41.65466691958211,1.0365033621517772,1.713933141184902
4425,MARTIGNETTI COMPANIES,6021,Jackson Morgan Pepmint Mocha,16.54,27.99,750.0,544.0,8997.75993347168,642.0,13741.579866409302,8630.07991027832,506.0900095105171,144929.24016594887,4743.819932937622,34.52164874094051,1.1801470588235294,1.5272223273362302
4425,MARTIGNETTI COMPANIES,11055,Ramey Cab Svgn Napa,37.49,56.99,750.0,240.0,8997.60009765625,66.0,3761.3401069641113,3020.4700889587402,7.279999956488609,144929.24016594887,-5236.259990692139,-139.2126168276359,0.275,0.4180381508557919
516,BANFI PRODUCTS CORP,19356,C Y Toro Marques Cs Cab Svgn,12.25,19.99,750.0,733.0,8979.25,802.0,14994.97988319397,9326.019886016846,88.9299997240305,8510.41000366211,6015.72988319397,40.11829245557216,1.0941336971350615,1.669959059297154
4425,MARTIGNETTI COMPANIES,42886,Clos de Los Siete Mendoza,13.24,19.99,750.0,678.0,8976.720224380493,699.0,13973.009927749634,7356.319915771484,77.7299997061491,144929.24016594887,4996.289703369141,35.75671762350059,1.0309734513274336,1.556582981142642
7153,PINE STATE TRADING CO,25844,Ch Chaigneau Brdx,11.99,17.99,750.0,747.0,8956.530267715454,494.0,8887.059938430786,5271.069932937622,54.799999848008156,15884.819953918457,-69.47032928466797,-0.7817020450627741,0.6613119143239625,0.9922436113976995
4425,MARTIGNETTI COMPANIES,45845,Joseph Carr Chard Napa,10.66,17.99,750.0,840.0,8954.399894714355,989.0,17680.109897613525,9780.569875717163,109.86999949812889,144929.24016594887,8725.71000289917,49.35325658850669,1.1773809523809524,1.974460612156692
90024,VINILANDIA USA,14920,Broadbent Gruner Veltliner,7.84,12.99,1000.0,1142.0,8953.280155181885,1173.0,16273.269857406616,9390.24984550476,175.95000424981117,2802.6399850845337,7319.989702224731,44.9816771083232,1.0271453590192645,1.8175763044774318
4950,LATITUDE BEVERAGE COMPANY,23360,Ninety+Cellars Lot 35 Tempo,6.16,8.99,750.0,1453.0,8950.479843139648,1414.0,15057.859825134277,9450.169797897339,156.79999946057796,1609.9999957978725,6107.379981994629,40.55941583278862,0.9731589814177564,1.6823522413355083
7239,REMY COINTREAU USA INC,10916,Piper Sonoma Bl de Bl Sonoma,9.39,13.99,750.0,952.0,8939.280041694641,928.0,13274.720151901245,3749.379940032959,103.83000086247921,16978.669976234436,4335.440110206604,32.65937104960868,0.9747899159663865,1.48498761533202
2242,DELICATO VINEYARDS INC,27206,Irony Black Monterey,8.66,12.99,750.0,1032.0,8937.119995117188,0.0,0.0,0.0,0.0,7982.649974822998,-8937.119995117188,,0.0,0.0
9552,M S WALKER INC,32835,Mionetto Prosecco Superiore,12.24,19.99,750.0,730.0,8935.200275421143,691.0,12655.089918136597,8599.309892654419,76.53999982774258,55551.819732666016,3719.889642715454,29.39441494907363,0.9465753424657535,1.4163185522486932
10754,PERFECTA WINES,22951,Pierre Andre Meursault,35.17,50.99,750.0,254.0,8933.18017578125,90.0,4589.100109100342,2753.460090637207,9.999999985098839,28720.519941329956,-4344.080066680908,-94.66082594420743,0.3543307086614173,0.5137140434648183
10754,PERFECTA WINES,27291,Waterbrook Chard Rsv Col Vly,13.24,19.99,750.0,672.0,8897.2802734375,176.0,3518.23996925354,2278.8599739074707,19.479999974370003,28720.519941329956,-5379.04030418396,-152.89009138638212,0.2619047619047619,0.3954286996844547
9165,ULTRA BEVERAGE COMPANY LLP,46783,Oops Voluptuous Beauty Valle,5.74,8.99,750.0,1549.0,8891.259719848633,1559.0,13186.409669876099,8228.319778442383,173.01999935507774,68054.7001876831,4295.149950027466,32.572550508874215,1.0064557779212395,1.483075524207113
9552,M S WALKER INC,31910,Luna di Luna Merlot/Cab Ca'M,6.75,9.99,750.0,1317.0,8889.75,1330.0,13726.699783325195,7938.299823760986,147.73999962210655,55551.819732666016,4836.949783325195,35.237528755462286,1.0098709187547457,1.54410414053547
660,SAZERAC NORTH AMERICA INC.,4344,Calypso Silver Rum,10.71,14.99,1750.0,830.0,8889.300235748291,425.0,4978.749917984009,4252.369916915894,781.5500141382217,17932.330037117004,-3910.550317764282,-78.54482314202555,0.5120481927710844,0.560083447059419
3252,E & J GALLO WINERY,14624,The Naked Grape Pnt Nr,4.57,6.99,750.0,1945.0,8888.650039672852,2012.0,13058.8796043396,7624.279731750488,223.4899998009205,61966.90998840332,4170.229564666748,31.934053234405635,1.0344473007712083,1.4691634326982947
10754,PERFECTA WINES,26996,Bleu de Mer Blanc,9.03,13.99,750.0,983.0,8876.489944458008,375.0,4804.249952316284,3507.2799377441406,41.44999985396862,28720.519941329956,-4072.2399921417236,-84.76328318801075,0.3814852492370295,0.541233075503656
653,STATE WINE & SPIRITS,24439,Des Amis Rose,12.41,17.99,750.0,715.0,8873.149990081787,680.0,10247.199893951416,6563.649900436401,75.40999972820282,8014.9800016880035,1374.049903869629,13.409028008526361,0.951048951048951,1.1548548041457105
9165,ULTRA BEVERAGE COMPANY LLP,4899,Clement Mahina Coco Liqueur,14.28,20.99,750.0,621.0,8867.8800573349,632.0,13407.679859161377,9254.609899520874,498.3300095796585,68054.7001876831,4539.799801826477,33.85969719976915,1.0177133655394526,1.5119374385393798
2242,DELICATO VINEYARDS INC,46311,Twisted Old Vine Znfdl,4.76,6.99,750.0,1863.0,8867.879861831665,1918.0,14050.819608688354,8591.329732894897,212.88999946415424,7982.649974822998,5182.939746856689,36.88709905329514,1.0295222758990874,1.5844621067956317
4425,MARTIGNETTI COMPANIES,13154,Clayhouse Malbec Paso Robles,7.79,12.99,750.0,1137.0,8857.230248451233,1480.0,20705.199827194214,12785.919792175293,164.25999937951565,144929.24016594887,11847.969578742981,57.2221938335599,1.3016710642040457,2.3376607863180148
1392,CONSTELLATION BRANDS INC,6145,Marcus James Cab Svgn Mendza,5.19,8.99,1500.0,1705.0,8848.949867725372,1829.0,14731.709613800049,8762.129751205444,408.45999777317047,79528.99032592773,5882.7597460746765,39.93263443479739,1.0727272727272728,1.6647974995915356
9165,ULTRA BEVERAGE COMPANY LLP,1259,St George Gin 3/200mls Combo,21.05,27.99,200.0,420.0,8841.000076293945,463.0,12959.369901657104,11279.96990776062,97.22999702394009,68054.7001876831,4118.369825363159,31.779090006810794,1.1023809523809525,1.4658262402243454
